Group_id,Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
61,1714686242102,-4.70,-2.55,10.37,-0.59,0.43,-0.46
61,1714686242134,-4.92,-2.88,10.62,-0.52,0.47,-0.46
61,1714686242167,-5.19,-3.05,10.86,-0.39,0.44,-0.37
61,1714686242199,-4.74,-3.29,10.47,-0.24,0.36,-0.31
61,1714686242232,-4.89,-3.27,10.40,-0.10,0.33,-0.33
61,1714686242264,-4.94,-3.38,10.41,0.00,0.18,-0.33
61,1714686242296,-4.85,-3.33,10.69,0.09,0.16,-0.32
61,1714686242329,-5.23,-3.33,10.43,0.21,0.22,-0.30
61,1714686242362,-5.57,-3.13,9.76,0.22,0.08,-0.18
61,1714686242395,-5.20,-3.49,9.34,0.20,-0.04,-0.06
61,1714686242427,-4.67,-3.70,8.87,0.26,-0.02,-0.01
61,1714686242460,-4.60,-3.64,8.50,0.26,-0.01,-0.01
61,1714686242492,-4.57,-3.68,8.14,0.23,-0.00,-0.00
61,1714686242524,-4.41,-3.67,8.17,0.20,0.05,-0.01
61,1714686242557,-4.61,-3.68,8.32,0.16,0.03,-0.03
61,1714686242589,-4.75,-3.66,8.56,0.09,-0.03,-0.03
61,1714686242622,-4.69,-3.67,8.79,0.07,-0.02,-0.00
61,1714686242654,-4.57,-3.76,9.03,0.12,0.01,0.02
61,1714686242687,-4.57,-3.71,9.02,0.18,0.01,0.00
61,1714686242720,-4.46,-3.72,8.88,0.20,-0.01,0.01
61,1714686242752,-4.54,-3.75,8.63,0.20,-0.02,0.02
61,1714686242784,-4.48,-3.84,8.52,0.21,0.01,0.02
61,1714686242816,-4.30,-3.76,8.56,0.21,0.04,-0.02
61,1714686242849,-4.44,-3.69,8.49,0.18,0.01,-0.04
61,1714686242881,-4.50,-3.67,8.45,0.17,0.05,-0.05
61,1714686242914,-4.63,-3.72,8.66,0.14,0.03,-0.05
62,1714686245947,-4.48,-3.76,8.71,0.16,0.02,-0.05
62,1714686245979,-4.60,-3.73,8.73,0.18,0.03,-0.05
62,1714686246012,-4.77,-3.67,8.64,0.18,0.02,-0.03
62,1714686246044,-4.72,-3.69,8.54,0.18,0.01,-0.01
62,1714686246077,-4.50,-3.66,8.67,0.18,0.01,-0.02
62,1714686246109,-4.48,-3.76,8.57,0.18,0.00,-0.02
62,1714686246142,-4.66,-3.69,8.58,0.17,0.00,-0.02
62,1714686246175,-4.53,-3.77,8.52,0.15,0.00,-0.01
62,1714686246207,-4.54,-3.78,8.68,0.15,0.01,-0.02
62,1714686246240,-4.48,-3.86,8.65,0.16,0.00,-0.03
62,1714686246274,-4.63,-3.84,8.58,0.18,0.00,-0.03
62,1714686246307,-4.53,-3.75,8.66,0.18,0.01,-0.02
62,1714686246340,-4.54,-3.81,8.70,0.19,0.02,-0.02
62,1714686246373,-4.54,-3.83,8.69,0.20,0.02,-0.04
62,1714686246405,-4.56,-3.77,8.48,0.19,0.02,-0.02
62,1714686246438,-4.60,-3.83,8.56,0.18,0.02,-0.02
62,1714686246470,-4.60,-3.78,8.66,0.17,0.00,-0.02
62,1714686246502,-4.41,-3.86,8.68,0.19,0.00,-0.03
62,1714686246535,-4.57,-3.80,8.59,0.20,0.02,-0.04
62,1714686246568,-4.78,-3.77,8.69,0.20,0.01,-0.02
62,1714686246601,-4.58,-3.79,8.59,0.18,-0.01,-0.00
62,1714686246635,-4.54,-3.80,8.59,0.18,0.01,-0.01
62,1714686246667,-4.56,-3.89,8.58,0.18,0.00,-0.02
62,1714686246700,-4.57,-3.82,8.60,0.19,0.01,-0.03
62,1714686246732,-4.50,-3.81,8.60,0.20,0.02,-0.02
62,1714686246766,-4.43,-3.83,8.65,0.19,0.02,-0.02
62,1714686246797,-4.57,-3.82,8.63,0.20,0.02,-0.03
62,1714686246830,-4.59,-3.80,8.61,0.19,0.02,-0.03
62,1714686246863,-4.46,-3.79,8.55,0.19,0.02,-0.03
62,1714686246895,-4.53,-3.86,8.65,0.20,0.02,-0.04
62,1714686246927,-4.62,-3.90,8.70,0.20,0.01,-0.04
62,1714686246960,-4.68,-3.79,8.63,0.22,0.03,-0.03
62,1714686246993,-4.56,-3.79,8.48,0.22,0.03,-0.02
62,1714686247026,-4.55,-3.81,8.58,0.21,0.01,-0.02
62,1714686247058,-4.63,-3.82,8.56,0.21,0.01,-0.02
62,1714686247091,-4.53,-3.87,8.56,0.20,0.01,-0.02
62,1714686247124,-4.57,-3.84,8.51,0.21,0.02,-0.02
62,1714686247156,-4.51,-3.85,8.62,0.20,0.00,-0.03
62,1714686247189,-4.47,-3.84,8.58,0.20,0.02,-0.03
62,1714686247222,-4.54,-3.91,8.61,0.20,0.02,-0.03
62,1714686247255,-4.54,-3.77,8.62,0.21,0.02,-0.03
62,1714686247288,-4.62,-3.77,8.63,0.21,0.02,-0.03
62,1714686247320,-4.53,-3.76,8.50,0.19,0.02,-0.03
62,1714686247353,-4.69,-3.81,8.54,0.18,0.03,-0.03
62,1714686247385,-4.63,-3.71,8.49,0.16,0.00,-0.01
62,1714686247417,-4.58,-3.81,8.46,0.15,0.00,-0.00
62,1714686247450,-4.65,-3.73,8.46,0.15,0.02,-0.00
62,1714686247483,-4.61,-3.81,8.68,0.12,-0.02,-0.01
62,1714686247514,-4.48,-3.91,8.73,0.15,-0.02,-0.01
62,1714686247547,-4.54,-3.89,8.61,0.18,0.04,-0.01
62,1714686247580,-4.59,-3.85,8.62,0.16,-0.02,-0.01
62,1714686247612,-4.44,-3.96,8.63,0.17,0.01,-0.01
62,1714686247645,-4.51,-3.93,8.65,0.20,0.02,-0.02
62,1714686247677,-4.37,-3.96,8.67,0.20,0.00,-0.03
62,1714686247710,-4.47,-3.88,8.63,0.21,0.01,-0.02
62,1714686247742,-4.44,-3.93,8.44,0.21,0.03,-0.03
62,1714686247774,-4.49,-3.87,8.52,0.20,0.03,-0.04
62,1714686247807,-4.52,-3.92,8.56,0.18,0.01,-0.04
62,1714686247840,-4.55,-3.87,8.53,0.18,0.02,-0.04
62,1714686247872,-4.62,-3.81,8.60,0.18,0.02,-0.02
62,1714686247905,-4.55,-3.91,8.59,0.19,0.01,-0.01
62,1714686247937,-4.60,-3.88,8.69,0.19,0.01,-0.02
62,1714686247970,-4.52,-3.91,8.42,0.19,0.02,-0.02
62,1714686248003,-4.53,-3.90,8.56,0.19,0.01,-0.02
63,1714686251036,-4.53,-3.89,8.64,0.19,0.01,-0.02
63,1714686251069,-4.61,-3.82,8.55,0.17,0.01,-0.01
63,1714686251102,-4.55,-3.92,8.57,0.20,0.03,-0.01
63,1714686251134,-4.53,-3.90,8.59,0.18,0.02,-0.01
63,1714686251167,-4.58,-3.82,8.49,0.16,0.07,-0.00
63,1714686251201,-5.02,-3.85,8.74,0.15,0.10,0.06
63,1714686251233,-5.22,-3.89,9.09,0.09,-0.10,0.07
63,1714686251266,-5.34,-4.17,9.44,0.10,-0.16,0.12
63,1714686251299,-5.15,-3.85,9.32,0.21,-0.04,0.20
63,1714686251333,-4.85,-3.39,9.72,0.18,-0.16,0.27
63,1714686251365,-4.84,-3.60,11.02,0.09,-0.34,0.29
63,1714686251397,-4.74,-3.83,12.61,0.13,-0.61,0.27
63,1714686251429,-5.33,-4.52,13.77,0.48,-0.60,0.33
63,1714686251462,-5.78,-4.15,14.04,0.86,-0.76,0.52
63,1714686251496,-5.24,-3.68,13.53,1.18,-0.92,0.59
63,1714686251529,-5.36,-3.40,13.41,1.41,-1.05,0.62
63,1714686251561,-4.94,-3.13,12.59,1.71,-1.13,0.72
63,1714686251593,-4.69,-2.47,11.90,1.89,-1.11,0.77
63,1714686251625,-4.61,-1.91,11.51,1.87,-1.31,0.77
63,1714686251658,-4.07,-1.81,11.82,1.91,-1.50,0.80
63,1714686251690,-3.20,-1.51,11.16,2.10,-1.42,0.77
63,1714686251723,-3.14,-0.46,11.02,2.05,-1.29,0.73
63,1714686251757,-3.01,-0.68,10.99,2.05,-1.35,0.73
63,1714686251788,-2.25,-0.81,9.68,2.23,-1.31,0.64
63,1714686251821,-1.47,0.48,8.52,2.20,-0.99,0.59
63,1714686251853,-1.39,0.75,8.11,2.05,-0.72,0.57
63,1714686251886,-0.46,0.82,6.89,1.99,-0.65,0.49
63,1714686251918,-0.28,0.91,5.50,1.94,-0.29,0.38
63,1714686251951,-0.15,3.35,5.27,1.53,-0.08,0.39
63,1714686251983,-0.03,3.17,5.88,1.03,-0.21,0.44
63,1714686252016,0.52,3.63,6.95,0.67,-0.61,0.35
63,1714686252048,1.42,4.02,7.44,0.60,-0.52,0.29
63,1714686252081,1.05,4.22,8.42,0.57,-0.28,0.22
63,1714686252114,1.06,4.66,9.01,0.54,-0.47,0.19
63,1714686252147,1.71,4.57,9.12,0.67,-0.26,0.15
63,1714686252180,1.07,5.04,9.14,0.76,-0.16,0.14
63,1714686252213,1.26,5.00,9.01,0.86,-0.17,0.18
63,1714686252245,1.36,5.36,8.73,0.86,-0.18,0.17
63,1714686252278,1.63,5.47,8.58,0.88,-0.14,0.17
63,1714686252311,1.65,6.08,8.12,0.87,-0.03,0.16
63,1714686252343,1.62,6.14,8.21,0.73,-0.08,0.16
63,1714686252376,1.75,6.06,7.95,0.72,-0.13,0.14
63,1714686252408,1.68,6.51,7.64,0.71,-0.09,0.15
63,1714686252441,1.84,6.34,7.62,0.56,-0.10,0.14
63,1714686252473,2.06,6.47,7.41,0.43,-0.15,0.09
63,1714686252506,2.05,6.32,7.51,0.41,-0.09,0.08
63,1714686252538,2.12,6.38,7.43,0.39,-0.07,0.05
63,1714686252571,2.15,6.30,7.30,0.35,-0.05,0.02
63,1714686252603,2.21,5.95,7.14,0.35,0.01,-0.03
63,1714686252637,2.04,6.25,7.07,0.32,0.07,-0.07
63,1714686252669,2.17,6.24,7.33,0.31,0.10,-0.07
63,1714686252701,2.20,6.46,7.07,0.29,0.13,-0.10
63,1714686252734,2.09,6.30,6.43,0.25,0.31,-0.16
63,1714686252767,1.50,6.82,6.33,0.09,0.30,-0.14
63,1714686252799,1.58,6.23,6.98,-0.06,0.10,-0.09
63,1714686252832,2.10,5.65,7.08,-0.04,0.18,-0.18
63,1714686252865,1.61,5.91,6.64,-0.02,0.45,-0.22
63,1714686252897,1.01,6.34,6.88,-0.15,0.43,-0.18
63,1714686252930,1.33,5.16,6.99,-0.23,0.31,-0.21
63,1714686252962,1.29,6.02,6.90,-0.27,0.45,-0.25
63,1714686252995,0.80,5.72,6.90,-0.39,0.49,-0.23
63,1714686253028,0.79,4.20,7.40,-0.45,0.38,-0.29
63,1714686253060,1.27,4.95,7.22,-0.37,0.64,-0.42
63,1714686253094,0.44,4.90,6.72,-0.46,0.94,-0.48
64,1714686256127,-0.22,3.78,7.20,-0.63,0.73,-0.55
64,1714686256160,-0.28,3.65,6.64,-0.60,0.73,-0.66
64,1714686256193,-0.60,4.30,6.21,-0.83,1.19,-0.72
64,1714686256226,-1.65,2.71,7.53,-1.14,1.20,-0.79
64,1714686256258,-1.40,3.10,8.37,-1.15,0.98,-0.92
64,1714686256291,-1.60,3.21,8.19,-1.25,1.37,-1.04
64,1714686256324,-3.42,2.05,9.80,-1.47,1.21,-1.14
64,1714686256357,-3.08,2.82,10.26,-1.48,0.81,-1.13
64,1714686256390,-3.48,1.92,9.96,-1.55,1.14,-1.16
64,1714686256422,-4.43,1.17,11.83,-1.73,0.98,-1.17
64,1714686256454,-4.68,0.77,12.31,-1.59,0.65,-1.12
64,1714686256486,-4.64,0.00,11.82,-1.49,0.90,-1.02
64,1714686256519,-5.36,-0.80,12.86,-1.49,0.72,-0.95
64,1714686256551,-5.24,-1.84,12.38,-1.11,0.55,-0.90
64,1714686256584,-5.14,-1.36,11.91,-0.89,0.87,-0.83
64,1714686256617,-6.24,-1.53,12.72,-0.85,0.53,-0.65
64,1714686256650,-5.28,-2.32,11.97,-0.58,0.32,-0.61
64,1714686256682,-5.00,-2.16,11.20,-0.24,0.57,-0.64
64,1714686256714,-6.38,-2.28,10.92,-0.15,0.59,-0.52
64,1714686256747,-6.05,-2.47,10.29,-0.06,0.42,-0.40
64,1714686256779,-5.65,-2.16,9.84,-0.02,0.38,-0.33
64,1714686256811,-5.53,-2.23,9.93,-0.04,0.18,-0.27
64,1714686256843,-5.21,-2.33,10.02,0.02,0.19,-0.26
64,1714686256875,-5.40,-2.21,9.84,0.12,0.22,-0.25
64,1714686256908,-5.69,-2.06,9.67,0.15,0.10,-0.21
64,1714686256940,-5.50,-2.34,9.29,0.14,0.04,-0.12
64,1714686256973,-5.20,-2.54,9.01,0.14,-0.00,-0.06
64,1714686257006,-5.06,-2.90,8.84,0.15,-0.08,-0.04
64,1714686257039,-4.63,-3.14,8.57,0.17,-0.06,-0.06
64,1714686257071,-4.62,-3.15,8.41,0.20,0.15,-0.11
64,1714686257104,-5.17,-3.07,8.50,0.16,0.10,-0.11
64,1714686257137,-4.92,-3.09,8.54,0.14,0.03,-0.12
64,1714686257169,-5.00,-2.97,8.61,0.13,0.07,-0.13
64,1714686257202,-5.24,-2.94,8.65,0.12,0.07,-0.13
64,1714686257235,-5.22,-2.99,8.71,0.13,0.03,-0.11
64,1714686257267,-5.13,-2.99,8.80,0.16,0.04,-0.09
64,1714686257301,-5.08,-3.01,8.79,0.19,0.07,-0.07
64,1714686257333,-5.11,-2.95,8.67,0.19,0.07,-0.06
64,1714686257366,-5.26,-3.18,8.66,0.17,0.02,-0.05
64,1714686257398,-4.98,-3.22,8.73,0.19,0.01,-0.03
64,1714686257431,-4.77,-3.28,8.64,0.24,0.10,-0.05
64,1714686257464,-4.88,-3.12,8.60,0.25,0.11,-0.08
64,1714686257497,-5.13,-3.10,8.48,0.21,0.06,-0.07
64,1714686257529,-5.10,-3.06,8.47,0.17,0.04,-0.05
64,1714686257561,-5.14,-3.04,8.44,0.16,0.04,-0.03
64,1714686257594,-5.13,-3.13,8.62,0.14,0.02,-0.02
64,1714686257627,-4.96,-3.21,8.54,0.13,0.03,-0.02
64,1714686257660,-4.78,-3.26,8.71,0.17,0.05,-0.05
64,1714686257692,-5.21,-3.35,8.83,0.17,0.00,-0.07
64,1714686257724,-5.02,-3.17,8.77,0.21,0.02,-0.04
64,1714686257758,-5.35,-3.20,8.60,0.25,0.06,-0.04
64,1714686257790,-5.42,-3.10,8.57,0.23,-0.02,0.00
64,1714686257822,-5.24,-3.25,8.67,0.24,-0.04,0.03
64,1714686257854,-5.03,-3.28,8.52,0.25,0.00,0.02
64,1714686257887,-4.98,-3.21,8.57,0.25,-0.03,0.02
64,1714686257920,-4.85,-3.16,8.60,0.26,0.00,0.01
64,1714686257953,-4.87,-3.01,8.47,0.23,0.02,-0.01
64,1714686257986,-5.04,-3.00,8.50,0.23,0.01,-0.02
64,1714686258018,-5.07,-2.96,8.48,0.20,0.01,-0.02
64,1714686258050,-5.14,-2.95,8.46,0.19,0.01,-0.01
64,1714686258083,-5.13,-2.99,8.41,0.18,0.02,-0.02
64,1714686258115,-5.21,-3.07,8.61,0.17,-0.01,-0.01
64,1714686258148,-5.04,-3.09,8.62,0.17,0.00,0.00
64,1714686258181,-5.05,-3.01,8.51,0.16,0.02,0.02
65,1714686261214,-4.91,-3.11,8.55,0.17,0.01,0.00
65,1714686261247,-4.98,-3.03,8.60,0.16,0.02,-0.01
65,1714686261278,-5.07,-3.11,8.60,0.14,0.01,-0.01
65,1714686261311,-5.12,-3.17,8.56,0.16,0.02,-0.02
65,1714686261343,-5.04,-3.11,8.57,0.17,0.03,-0.02
65,1714686261375,-5.02,-3.15,8.64,0.17,0.02,-0.02
65,1714686261408,-5.02,-3.18,8.69,0.18,0.01,-0.03
65,1714686261442,-4.96,-3.08,8.60,0.20,0.04,-0.05
65,1714686261474,-5.06,-3.06,8.51,0.20,0.03,-0.05
65,1714686261506,-5.18,-3.13,8.54,0.18,0.01,-0.04
65,1714686261540,-5.14,-3.20,8.39,0.18,0.02,-0.03
65,1714686261573,-5.13,-3.12,8.48,0.18,0.03,-0.03
65,1714686261607,-5.19,-3.12,8.46,0.17,-0.01,-0.02
65,1714686261640,-5.05,-3.09,8.54,0.16,0.01,-0.01
65,1714686261673,-4.97,-3.19,8.51,0.16,0.01,-0.01
65,1714686261705,-4.94,-3.17,8.59,0.16,0.00,-0.03
65,1714686261737,-4.97,-3.28,8.58,0.16,0.00,-0.04
65,1714686261771,-5.04,-3.25,8.49,0.15,0.01,-0.05
65,1714686261804,-4.92,-3.26,8.42,0.15,0.03,-0.05
65,1714686261837,-5.04,-3.24,8.54,0.15,0.01,-0.06
65,1714686261871,-5.00,-3.28,8.46,0.13,0.00,-0.06
65,1714686261903,-4.93,-3.26,8.40,0.14,0.03,-0.07
65,1714686261936,-4.91,-3.24,8.35,0.11,0.02,-0.07
65,1714686261968,-4.91,-3.25,8.29,0.07,0.04,-0.08
65,1714686262001,-4.97,-3.27,8.24,0.02,-0.02,-0.08
65,1714686262034,-5.04,-3.41,8.54,0.00,-0.05,-0.09
65,1714686262067,-5.04,-3.49,8.63,0.00,-0.02,-0.09
65,1714686262101,-5.09,-3.59,8.71,0.04,-0.02,-0.08
65,1714686262134,-5.09,-3.65,8.69,0.09,0.01,-0.05
65,1714686262168,-4.99,-3.65,8.51,0.12,0.03,-0.04
65,1714686262201,-4.98,-3.69,8.48,0.15,0.02,-0.06
65,1714686262234,-4.98,-3.69,8.42,0.15,0.01,-0.05
65,1714686262268,-4.92,-3.72,8.45,0.15,0.01,-0.04
65,1714686262301,-4.90,-3.79,8.43,0.15,0.01,-0.04
65,1714686262334,-4.91,-3.74,8.38,0.15,0.01,-0.05
65,1714686262367,-4.89,-3.72,8.37,0.15,0.01,-0.06
65,1714686262401,-4.79,-3.71,8.28,0.15,0.04,-0.06
65,1714686262434,-4.97,-3.76,8.43,0.14,0.03,-0.06
65,1714686262468,-4.95,-3.80,8.35,0.14,0.02,-0.06
65,1714686262501,-5.06,-3.79,8.32,0.18,0.17,-0.05
65,1714686262534,-5.30,-3.73,8.35,0.17,0.06,-0.01
65,1714686262568,-4.88,-3.84,8.27,0.16,-0.01,-0.02
65,1714686262600,-4.87,-3.76,8.32,0.15,0.03,-0.05
65,1714686262633,-5.03,-3.80,8.31,0.14,0.00,-0.07
65,1714686262667,-4.99,-3.88,8.38,0.15,-0.02,-0.03
65,1714686262700,-4.85,-3.88,8.39,0.17,0.03,-0.03
65,1714686262733,-4.93,-3.90,8.44,0.17,-0.00,-0.05
65,1714686262766,-4.95,-3.87,8.26,0.18,0.00,-0.03
65,1714686262800,-4.95,-3.77,8.31,0.18,0.03,-0.02
65,1714686262833,-4.92,-3.91,8.32,0.18,0.04,-0.02
65,1714686262866,-4.93,-3.92,8.32,0.18,0.02,-0.03
65,1714686262899,-4.94,-3.92,8.26,0.17,0.03,-0.03
65,1714686262932,-4.98,-3.93,8.23,0.18,0.04,-0.01
65,1714686262966,-5.17,-3.77,8.58,0.19,-0.03,0.02
65,1714686262999,-5.11,-3.77,8.90,0.15,-0.00,0.07
65,1714686263032,-5.07,-3.92,8.91,0.19,0.03,0.05
65,1714686263065,-5.14,-3.67,9.23,0.19,-0.08,0.07
65,1714686263098,-5.13,-3.68,9.39,0.24,-0.11,0.05
65,1714686263130,-5.03,-3.68,9.25,0.29,-0.13,0.08
65,1714686263164,-5.19,-3.42,9.85,0.30,-0.08,0.09
65,1714686263197,-5.66,-3.57,9.97,0.30,-0.19,0.13
65,1714686263230,-5.57,-3.68,9.87,0.37,-0.45,0.16
65,1714686263263,-5.46,-3.47,10.06,0.35,-0.48,0.23
65,1714686263296,-5.66,-3.39,10.36,0.28,-0.56,0.34
66,1714686266329,-5.49,-3.31,10.69,0.32,-0.72,0.43
66,1714686266362,-5.33,-3.14,11.09,0.29,-0.89,0.47
66,1714686266394,-5.15,-3.58,11.29,0.27,-0.94,0.52
66,1714686266428,-4.86,-3.61,11.42,0.38,-0.93,0.57
66,1714686266459,-4.50,-3.62,11.87,0.48,-0.80,0.59
66,1714686266492,-4.65,-3.89,12.34,0.68,-0.93,0.55
66,1714686266525,-3.90,-3.80,12.68,0.97,-0.93,0.52
66,1714686266558,-4.01,-4.08,12.48,1.54,-0.67,0.52
66,1714686266591,-4.85,-2.95,12.22,1.92,-0.71,0.51
66,1714686266624,-4.79,-2.65,11.74,2.03,-1.09,0.54
66,1714686266657,-3.91,-2.83,11.44,2.38,-1.24,0.54
66,1714686266690,-3.83,-1.75,10.59,2.76,-1.06,0.52
66,1714686266723,-3.60,-0.75,10.09,2.75,-0.95,0.62
66,1714686266755,-3.40,-0.70,9.29,2.90,-0.93,0.66
66,1714686266788,-2.90,0.38,8.20,3.12,-1.09,0.75
66,1714686266821,-2.09,1.25,7.52,3.00,-0.78,0.80
66,1714686266853,-3.22,1.58,8.48,3.11,-1.17,0.96
66,1714686266886,-0.77,2.78,7.15,2.92,-1.38,0.98
66,1714686266918,0.91,2.87,5.31,2.72,-0.53,0.89
66,1714686266951,-0.02,3.76,5.55,2.75,-0.26,0.94
66,1714686266983,0.99,4.30,4.08,2.14,-0.57,0.90
66,1714686267016,1.09,5.16,3.87,1.68,-0.56,0.74
66,1714686267050,2.34,5.48,4.26,1.39,-0.53,0.81
66,1714686267081,2.67,5.89,3.89,1.00,-0.44,0.63
66,1714686267115,3.12,6.10,3.81,0.77,-0.21,0.41
66,1714686267147,3.18,6.38,3.84,0.64,-0.12,0.31
66,1714686267180,3.41,6.85,3.29,0.31,-0.08,0.15
66,1714686267212,3.60,6.95,3.56,0.07,0.14,-0.06
66,1714686267245,3.31,6.42,3.89,-0.09,0.22,-0.23
66,1714686267279,3.55,5.96,3.54,-0.29,0.47,-0.50
66,1714686267311,2.76,6.61,3.56,-0.55,0.65,-0.67
66,1714686267343,2.60,6.51,4.68,-0.88,0.42,-0.80
66,1714686267376,2.54,6.12,5.27,-1.12,0.76,-1.04
66,1714686267408,0.53,6.24,6.68,-1.28,0.85,-1.15
66,1714686267440,0.31,5.49,7.52,-1.32,0.69,-1.13
66,1714686267474,-0.26,5.36,8.17,-1.35,0.77,-1.19
66,1714686267506,-1.30,5.17,8.18,-1.42,0.75,-1.24
66,1714686267538,-1.66,4.57,8.97,-1.56,0.48,-1.15
66,1714686267571,-1.58,3.83,9.27,-1.54,0.65,-1.12
66,1714686267603,-2.49,3.64,9.67,-1.52,0.70,-1.07
66,1714686267636,-2.70,2.63,9.81,-1.60,0.48,-1.03
66,1714686267668,-2.81,1.68,9.84,-1.47,0.62,-1.00
66,1714686267700,-3.67,1.82,10.11,-1.44,0.69,-0.93
66,1714686267733,-3.48,0.76,11.08,-1.38,0.37,-0.82
66,1714686267766,-2.45,-0.19,10.04,-1.07,0.66,-0.83
66,1714686267799,-4.13,0.75,9.88,-0.97,1.13,-0.79
66,1714686267832,-4.35,0.49,10.76,-1.19,0.63,-0.67
66,1714686267864,-3.64,-0.49,10.45,-1.11,0.68,-0.73
66,1714686267897,-4.72,-0.69,10.19,-1.02,0.86,-0.72
66,1714686267930,-4.67,-0.94,10.42,-1.16,0.54,-0.65
66,1714686267963,-3.71,-1.94,9.72,-0.98,0.66,-0.68
66,1714686267995,-5.03,-1.81,9.32,-0.94,0.92,-0.68
66,1714686268029,-5.35,-2.25,9.93,-1.07,0.67,-0.58
66,1714686268061,-4.88,-2.66,9.60,-0.98,0.69,-0.65
66,1714686268094,-5.53,-2.13,10.59,-1.09,0.59,-0.63
66,1714686268127,-5.37,-3.13,11.79,-1.08,0.38,-0.59
66,1714686268159,-5.12,-3.73,11.46,-0.68,0.50,-0.63
66,1714686268191,-5.45,-2.77,11.14,-0.55,0.41,-0.53
66,1714686268223,-5.01,-3.26,10.61,-0.46,0.29,-0.51
66,1714686268257,-5.35,-3.25,11.14,-0.38,0.17,-0.46
66,1714686268290,-6.09,-3.01,11.62,-0.43,0.10,-0.38
66,1714686268323,-6.20,-3.62,11.05,-0.23,0.01,-0.21
66,1714686268355,-6.07,-3.88,9.90,0.03,0.02,-0.02
66,1714686268389,-4.84,-4.64,9.24,0.20,-0.06,0.01
67,1714686271422,-4.19,-4.91,8.10,0.45,0.07,-0.06
67,1714686271456,-4.21,-4.62,7.34,0.52,0.28,-0.14
67,1714686271489,-4.76,-4.43,7.14,0.39,0.24,-0.18
67,1714686271522,-5.00,-4.21,7.35,0.17,0.04,-0.20
67,1714686271556,-5.09,-4.23,7.69,-0.04,-0.09,-0.19
67,1714686271589,-4.87,-4.35,8.31,-0.17,-0.05,-0.11
67,1714686271622,-4.99,-4.51,8.78,-0.14,-0.03,-0.06
67,1714686271655,-4.59,-4.77,8.85,0.01,0.00,-0.07
67,1714686271687,-4.51,-4.71,8.70,0.17,0.10,-0.11
67,1714686271719,-4.70,-4.62,8.42,0.23,0.12,-0.12
67,1714686271752,-4.82,-4.72,8.12,0.23,0.11,-0.12
67,1714686271784,-4.69,-4.76,7.86,0.20,0.08,-0.11
67,1714686271817,-4.77,-4.75,8.04,0.24,0.05,-0.10
67,1714686271850,-4.60,-4.67,7.96,0.21,0.11,-0.11
67,1714686271883,-4.78,-4.56,7.84,0.18,0.16,-0.12
67,1714686271915,-4.98,-4.56,7.74,0.17,0.05,-0.10
67,1714686271947,-4.80,-4.43,7.71,0.12,0.07,-0.10
67,1714686271980,-4.88,-4.54,7.61,0.07,0.11,-0.11
67,1714686272012,-4.91,-4.63,7.98,0.05,0.02,-0.09
67,1714686272044,-4.67,-4.74,8.03,0.06,0.02,-0.08
67,1714686272077,-4.77,-4.76,7.80,0.05,0.06,-0.08
67,1714686272110,-4.92,-4.88,7.75,0.06,0.04,-0.03
67,1714686272143,-4.82,-4.88,7.88,0.07,-0.01,-0.01
67,1714686272175,-4.78,-4.89,7.80,0.06,0.03,-0.00
67,1714686272207,-4.71,-5.06,7.81,0.10,0.01,-0.01
67,1714686272240,-4.57,-4.98,7.92,0.13,0.05,-0.02
67,1714686272272,-4.87,-4.96,7.76,0.12,0.02,-0.01
67,1714686272305,-4.71,-5.06,7.66,0.11,0.03,-0.00
67,1714686272337,-4.78,-5.10,7.74,0.13,0.02,-0.02
67,1714686272370,-4.65,-5.02,7.78,0.13,0.00,-0.03
67,1714686272402,-4.77,-5.04,7.67,0.12,0.05,-0.03
67,1714686272435,-4.73,-5.15,7.52,0.11,0.02,-0.03
67,1714686272468,-4.74,-5.02,7.72,0.13,-0.00,-0.03
67,1714686272501,-4.80,-5.08,7.73,0.12,0.01,-0.04
67,1714686272533,-4.81,-5.06,7.56,0.10,0.01,-0.03
67,1714686272567,-4.82,-5.15,7.64,0.12,-0.01,-0.03
67,1714686272599,-4.80,-5.21,7.74,0.12,-0.01,-0.03
67,1714686272632,-4.75,-5.26,7.73,0.15,-0.00,-0.03
67,1714686272664,-4.75,-5.22,7.66,0.17,0.01,-0.03
67,1714686272696,-4.69,-5.22,7.52,0.17,0.01,-0.03
67,1714686272728,-4.72,-5.16,7.44,0.17,0.03,-0.04
67,1714686272761,-4.72,-5.19,7.50,0.15,-0.01,-0.04
67,1714686272794,-4.69,-5.19,7.64,0.14,-0.00,-0.04
67,1714686272827,-4.68,-5.22,7.60,0.14,0.02,-0.04
67,1714686272859,-4.78,-5.23,7.54,0.15,-0.00,-0.04
67,1714686272892,-4.67,-5.27,7.67,0.15,-0.01,-0.03
67,1714686272924,-4.63,-5.26,7.58,0.17,0.03,-0.03
67,1714686272957,-4.77,-5.22,7.60,0.17,0.00,-0.02
67,1714686272990,-4.64,-5.22,7.57,0.18,-0.01,-0.02
67,1714686273023,-4.63,-5.28,7.49,0.18,0.02,-0.03
67,1714686273056,-4.69,-5.26,7.61,0.17,0.01,-0.03
67,1714686273089,-5.16,-5.35,7.70,0.17,-0.03,-0.00
67,1714686273123,-5.13,-5.30,7.70,0.20,0.06,0.06
